relative_path,dataset,split,label,size_bytes,sha256
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01153_image198389102812446171719575740560957137168_mass800_is_benign_1.png,cbis-ddsm,train,benign,6719,a9ac675c1fc8639a0194aa5eedc33e90f466016d98301a3b8ac2662ef0c4a0b7
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01158_image170838997911237301222938459461530487495_mass804_is_benign_1.png,cbis-ddsm,train,benign,6453,dc6fd987324c780c369228305052d14b177739377b09a68350470e938f7b2773
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01158_image343847728613007245624767433283354804671_mass803_is_benign_1.png,cbis-ddsm,train,benign,6426,f577a2714da6101621e65b32e9b70e5c8d8414fa68681564342ec42a3a91dacd
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01162_image308995243713082827114133549032416681282_mass805_is_benign_1.png,cbis-ddsm,train,benign,7095,1a50a4e6e1d2e90f661cd3267395e602878f32be8e64e002d3fdc23f74ecb952
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01162_image367216275913803572904959402403476954711_mass806_is_benign_1.png,cbis-ddsm,train,benign,7390,6013826193ccd39e22746ebfe0c7329e722ec86cae2c7a8c14916b813fda805a
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01164_image287098016411340535620820163893402448025_mass809_is_benign_1.png,cbis-ddsm,train,benign,7512,cb684332c2fe8d85fa78d5e18124a240827179fcc727857edae2c3f35241f80e
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01164_image360884867011471036207259647004173651528_mass810_is_benign_1.png,cbis-ddsm,train,benign,7651,d6a1c443c1c4d4aebe426d2b95545c418082dd76e000196a44fa7d7e31f8545e
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01165_image158760583312396940802790127503023485498_mass811_is_benign_1.png,cbis-ddsm,train,benign,7212,1dbaeaa10d2c10c958a12dafad5a0f484df9edd440f889ec55e1684473ffd050
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01165_image227359829311782247437660996313591134165_mass812_is_benign_1.png,cbis-ddsm,train,benign,7504,ea27573e8668d929659d87489d5c4a8b716e64e2a73c205e15f700eb2dc305fa
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01171_image256888463711975881328920531452105163096_mass814_is_benign_1.png,cbis-ddsm,train,benign,4748,c9ca69e39678017a33f07e7132295cbf533b29ce25591b907d96b7c4a00395ee
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01171_image265454151711796157924978185193155462733_mass815_is_benign_1.png,cbis-ddsm,train,benign,7277,6323b40ac46cae6210435c79f8793f24163161964142ad244342ede37e53f7cf
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01175_image106891403212241567917640106401990119369_mass820_is_benign_1.png,cbis-ddsm,train,benign,6647,254b06728cd46b9ada75c422acf51b135ee2ae02ae6981f8ade2e98d4b66ba6b
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01175_image19740910011800199029410909802468870106_mass819_is_benign_1.png,cbis-ddsm,train,benign,6511,d0100a6168d8f58390149158b753d446382dbd728ac551faba0d84526e34251a
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01175_image368986444712650578937049988311128526339_mass818_is_benign_1.png,cbis-ddsm,train,benign,6919,1ba923d302ce88f6ff4bfc600d956f537274f1931b3e1ffeeebbf3886f123c80
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01181_image177229339912837751040661121551184491748_mass825_is_benign_1.png,cbis-ddsm,train,benign,7452,11a06ce18f4a2835203c981c0c2fc513b9d089339ae5a22416ac1b04f13a0cca
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01181_image410956406213401537932402743063193185328_mass826_is_benign_1.png,cbis-ddsm,train,benign,7678,1587d9fe36891ecd3995773ddd35741f796f2fa3c89641db4dacca6c6a4758a6
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01182_image357413708811467715339540350982113494492_mass827_is_benign_1.png,cbis-ddsm,train,benign,6475,ee4637636e205f645090f683b40613a76de7af17fc0729dd816057d5d559291e
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01182_image68230632012701319727388911992703728177_mass828_is_benign_1.png,cbis-ddsm,train,benign,6599,5246095524d015b1abfac102eaadffb02e2cc2086112886d10fdb73bdaa6caa5
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01185_image62593965512657640623373713153873390284_mass830_is_benign_1.png,cbis-ddsm,train,benign,6915,c885b33285a66462301afac28c5160fed324238c96c893b17eccafc0a0c15fbc
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01185_image74463249311700809726366014760950238482_mass829_is_benign_1.png,cbis-ddsm,train,benign,6325,0913fe8853736c14b4021fd47a2f3176692e1a3c7f14412b87956cdd62250a96
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01194_image413759996612745390518110068652608488468_mass835_is_benign_1.png,cbis-ddsm,train,benign,7086,465f0a81d5a07d0ba7c21f460b56f6bbab4c5de449a7b31b6bc7f809dcc521cd
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01203_image212485674411876185205044015412301382468_mass839_is_benign_1.png,cbis-ddsm,train,benign,6901,bf145cca020fe35ad21b587e254bd348d735d1ced187e9098176b631c372fc7d
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01203_image224387817711017671103250466620993244947_mass838_is_benign_1.png,cbis-ddsm,train,benign,6739,247112fafde610c7b3498008a08bf1c5e60ee2f8fee051488ac0a81c126c68b0
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01207_image317023400412253835242783804182463031101_mass842_is_benign_1.png,cbis-ddsm,train,benign,7080,47fe27ac94a92b67f1eb04470e10197a75c26e981a96319b36bb7021dc7577f9
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01209_image283008266512133312914447896601258498664_mass843_is_benign_1.png,cbis-ddsm,train,benign,6697,651f002a705da794bc55f39ce64488b82a16d8e8212a30e7997515641008b68b
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01212_image138286759010924321621247364061547576141_mass845_is_benign_1.png,cbis-ddsm,train,benign,7047,b5ad2b46a0fd8ea8888ddfdb7ad7369a991794cbdd6f0aa9c6ddd20cacbe57f5
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01212_image190592923311432132100233908851180999464_mass844_is_benign_1.png,cbis-ddsm,train,benign,6795,870c5b89e6c39607b7d1993b7c65cb64f11d51c743bacc5cc4724ca86129c064
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01215_image190369550211212606913520928623365744008_mass847_is_benign_1.png,cbis-ddsm,train,benign,7107,e39400bef091ee669559ca6392c04feafbb9dfb861dfd4bb475f8c95fa4d6167
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01215_image219607249012903142628057639991148226306_mass846_is_benign_1.png,cbis-ddsm,train,benign,6621,621786f30fe548e19421b5ca05d457ebac5d99c7d7acb76b2b524b036b326b65
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01216_image191524474511649044940375774073198602902_mass849_is_benign_1.png,cbis-ddsm,train,benign,6721,38d6a0abbc76cfa2c2b3d1b324831fd5c074ca204fc6c833c9f5cae0ed36b6bc
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01216_image385109354911215659640550521791483416794_mass848_is_benign_1.png,cbis-ddsm,train,benign,7371,a1907292fb535c988bc1fd19d027eb4e53ff04c260240a947c47f31b71a3f2ef
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01225_image425698079412077502741643782591283336956_mass855_is_benign_1.png,cbis-ddsm,train,benign,7086,3c467bea6dc8e5db65df9f6e02c3a012accfc5db0bf0ac1bea3a9e3973752691
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01225_image97836244013855014030148215481481073285_mass856_is_benign_1.png,cbis-ddsm,train,benign,7137,f620ae8d5ff5a46a4aa8ba3c9c17c696171603384178b3884a0e803ab8106b10
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01226_image184720401612567295534105647551247175674_mass857_is_benign_1.png,cbis-ddsm,train,benign,6853,9b88d5fd4d603866e65dc56d669f4e84875fe85ed101e7c8b38bd6937dddf81e
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01231_image208913694812013874407982112591707335888_mass860_is_benign_1.png,cbis-ddsm,train,benign,7202,9418bbcf01903122557a7333822e5244049dbe6a2445f89ced66c5be43e8f809
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01231_image231994639912319815200052382050668374079_mass859_is_benign_1.png,cbis-ddsm,train,benign,7080,8c5550c892a14fbd7694236cd9719f58b8b16525a64365c561e04db9934c5cb9
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01233_image155038310112212813705032846512051326198_mass864_is_benign_1.png,cbis-ddsm,train,benign,6894,736789fe0af6a959cb1649ff6ab3f0227897fdfcef3820a46764686903227a0a
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01233_image82401643410712260421510988033926939770_mass863_is_benign_1.png,cbis-ddsm,train,benign,6719,155c7c2d40913c39b3b4dcf77809e34ad3a43bb803c0ae792bb1ace5631c8a4e
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01238_image255790762312116957142428299530212374263_mass866_is_benign_1.png,cbis-ddsm,train,benign,6745,95a18ae44be14020124025bc42f1541c0b64634a4e23ec08a2fd7d0f2bc90918
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01238_image314404806713106225939034802010887263081_mass867_is_benign_1.png,cbis-ddsm,train,benign,6522,4bf81454c1c1af6c0c1f4e4f93599b9fd72cb49c73fb81a8a5058932397ec5d7
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01239_image370020768811676220424047464123530592133_mass868_is_benign_1.png,cbis-ddsm,train,benign,7101,ce7a1c4e169f33138d6099ad2eb01d4fc13257584d5cf18684efd6176e57e227
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01243_image16010789511745132713883529233369038329_mass872_is_benign_1.png,cbis-ddsm,train,benign,6814,360f1acc4d5b740df880944f8e58885e75d9056b33d39247a4631a846a14bb28
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01243_image292360889211001391813520710751199015294_mass871_is_benign_1.png,cbis-ddsm,train,benign,6665,39fa9892f476e45f0be7e4ad692baddf0d5bb0fafbe256fce6cf524ddab17822
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01250_image392008643813084177039922070163021225657_mass876_is_benign_1.png,cbis-ddsm,train,benign,7643,a0c6bccecfa323eb3db290db474af3eb0b5f6f23fe8f02057ea117a11f455ddc
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01250_image79933365113424051929960925942771243583_mass875_is_benign_1.png,cbis-ddsm,train,benign,7548,1d2f2c75d7fbf72ef76041fc1a4bcab96d75f6f1194396fb2db627359236b9ae
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01264_image6277281410639072436330631001055971673_mass884_is_benign_1.png,cbis-ddsm,train,benign,6476,d380f75b724d5c386bf2a7580ce89b6d428d89798b2293207bc5b85cd7822546
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01267_image149308190610568509017312177942469049421_mass887_is_benign_1.png,cbis-ddsm,train,benign,6470,5099e86c6ef104e87ded6efd5ab1bdb2dea5592cf81eccff472f086d3c54251d
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01270_image110017736711810284113992022031946208373_mass890_is_benign_1.png,cbis-ddsm,train,benign,7030,1570bf370ca01fcd0299660af726324b22dcc4d40e9ff47a3072ace5fb8128b9
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01270_image114812019812494747029503935083729852696_mass891_is_benign_1.png,cbis-ddsm,train,benign,6807,6ab862f0968318ffb2fcbadd329ae98343972923a5c70ba178a4dc9f23b20feb
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01271_image135313774213393042000508007882612609227_mass895_is_benign_1.png,cbis-ddsm,train,benign,6801,776527f2444da70903888d4bb9d1c2886c6bb6102e7af9c36c5740491d3696c9
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01271_image365658432013141824814054805790287324550_mass896_is_benign_1.png,cbis-ddsm,train,benign,6984,5bc652ce04e79a26ce9eef3d7b84931e8b5023b0318ada2cbbfa33f8ce0b11b9
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01273_image354433452712125506109472218882588383168_mass900_is_benign_1.png,cbis-ddsm,train,benign,6744,f4cb6ca23daaf7a77add8f9e438cc4f7c8907d12cb85a36f18e69f21e6984564
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01273_image354433452712125506109472218882588383168_mass901_is_benign_1.png,cbis-ddsm,train,benign,6944,18854bebc390022e0c3707f4a49e806a546cb081a4331ca5a8190a547754d08a
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01273_image354433452712125506109472218882588383168_mass902_is_benign_1.png,cbis-ddsm,train,benign,6986,c3980798d1e7ca8ee5f0e09872dff86cc39b4fbc3b61751e0f382d9d40fc0900
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01273_image385542139512279828113137552801440217253_mass897_is_benign_1.png,cbis-ddsm,train,benign,7080,d282fa8e6d801ea400b9f22ff003f0c7457465990cb1077ec1271f477931c7c3
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01273_image385542139512279828113137552801440217253_mass898_is_benign_1.png,cbis-ddsm,train,benign,7085,f7d794e9d8086554f033636868cdb37f0b03050719c5a22b44bf11ce0c98bd9f
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01273_image385542139512279828113137552801440217253_mass899_is_benign_1.png,cbis-ddsm,train,benign,6971,f7822c831f63cb68bc8a66cc96e3bd3b54fb14d4b73a1375614744de8a8cb6a2
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01279_image238395371211008093639929187053845367779_mass904_is_benign_1.png,cbis-ddsm,train,benign,7102,5505ef107b972cfc8c11326271eabba2ad86663667f2364f9de203481063db82
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01280_image152488949811188636313441414412412692561_mass906_is_benign_1.png,cbis-ddsm,train,benign,7228,36c76ec006553ac7348d43dbda23f87673cc1470e8613a44fe5714ec926c4c59
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01280_image281986553811315949820316643132362105669_mass905_is_benign_1.png,cbis-ddsm,train,benign,7214,4fbcd1ceb4a1dd603bba6c02a95f47b3f8a2a203530eb4ebc3eca39636099d7f
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01283_image212873695611515204908544382810356004572_mass908_is_benign_1.png,cbis-ddsm,train,benign,6560,788ab7a32c560a1e4dd1473eb0884e80e295cc25c64004dcf39de27cdf4bbdae
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01285_image390865353312359350001826968483393826709_mass910_is_benign_1.png,cbis-ddsm,train,benign,7432,3fb3805cdc656d36d82c11ee13919344a113dee52f107d82578d14c9ca42553b
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01285_image413797574011022647520375059402020255717_mass909_is_benign_1.png,cbis-ddsm,train,benign,7760,ae892406d8910c6f34150332e4e932c8990e576506cac8ad0419f28067bb6737
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01297_image267789362312445254328193755060493708397_mass912_is_benign_1.png,cbis-ddsm,train,benign,6063,64e1c9dddfe573dac05c83e889aea97f5a85809b5d3bc77eae9fde1de8f77896
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01297_image314404845512531202204286874924153609579_mass913_is_benign_1.png,cbis-ddsm,train,benign,6979,2fbfa894a5a532796cd40bb7da3774edd9a2db384645c67e72a7c348d34581dd
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01299_image199040568111077523402855758172229500384_mass914_is_benign_1.png,cbis-ddsm,train,benign,6690,eca1389e34637ec5e3c829ff4a74814caba777e8d478437e0651459adf880a31
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01301_image230998132713635217320686521722926530600_mass916_is_benign_1.png,cbis-ddsm,train,benign,6320,fabeb3ccdba54284dad8e887dee78c3b4a213f32d80bb2c9f1277c643b31880e
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01301_image9490768312143804337960531273335721475_mass915_is_benign_1.png,cbis-ddsm,train,benign,5959,07b4df0a79b3c3c8c66213555a3e2a9bcc7ad6299e7f6f82cc2aaa7405ab7e04
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01305_image246326421513862106416389991742169179906_mass922_is_benign_1.png,cbis-ddsm,train,benign,7211,36412e3f9ed9931ed1692862c667904752a7258012e028e8f456ae9ebb66df76
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01305_image425805369410287321022604020872718369142_mass921_is_benign_1.png,cbis-ddsm,train,benign,6888,493f4ea97fe1e2706725c3a703fb6b1ba83fe3ff9d668786da140fd5294442b5
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01327_image223083467712459708816598629581082954441_mass930_is_benign_1.png,cbis-ddsm,train,benign,6607,1de1b9ef62327d6233bb280832d185e32437a40fcc8f5cd60ab49a61a7a6e2b8
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01332_image279009357312590326405692300091346688718_mass934_is_benign_1.png,cbis-ddsm,train,benign,6090,2675cef296825427893e6193a5416272ceb76fed8cd86267b9dbf616d3de6b1d
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01332_image308645904112578662514088364913247733416_mass935_is_benign_1.png,cbis-ddsm,train,benign,7317,004a4376975501390890782f5db86727b4291bdd47c7be16ceb0fdb9883de244
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01340_image180335210611088014700766624093737715754_mass936_is_benign_1.png,cbis-ddsm,train,benign,6966,be5a5c0434d8438d8ea238c93efb0bd14b8572390ea777f1f8e6c07ea8e1a4b2
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01354_image296557827111762261521806368331835861573_mass944_is_benign_1.png,cbis-ddsm,train,benign,7091,80ed6209771c1f028d6d9a98fe316c8a2ce14c94fc4a19832183aeee5692b95d
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01362_image142024958312791212426214363331028394410_mass951_is_benign_1.png,cbis-ddsm,train,benign,6662,a9de6f48b07067708c196cbea8ff965132aad331413a691179e41fb4246a750c
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01363_image266149867212905813327500975811584219820_mass952_is_benign_1.png,cbis-ddsm,train,benign,7070,16babd2e84470c2f3d5a109db83e3c91a6b899fba074ea5125c686042c38223a
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01363_image60969523611952599439239914281030884704_mass953_is_benign_1.png,cbis-ddsm,train,benign,7137,01313cd42fafc87491ecd987e8f4ca97c1a93241d684e59038c63d7e74a36c7e
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01367_image61689595612269292704042290481360023782_mass956_is_benign_1.png,cbis-ddsm,train,benign,7759,0223abb02f2d3802ce0e4d8ab318a8f6b759997162e1ef8d84f1f16cd662d769
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01382_image173525298612962905734526490972355191454_mass965_is_benign_1.png,cbis-ddsm,train,benign,7021,613a4aa6a64f5759aaeb8573eef05b3fbb80273b677bbe518f209acf4303b2ab
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01382_image80414976910977511532124481832168105891_mass966_is_benign_1.png,cbis-ddsm,train,benign,7168,1ae4ddc9fbb2a65374e000cbbf5d940362cda249b8bd5cac2ecba875254ccdc2
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01386_image397624024211542911809071789001939577443_mass969_is_benign_1.png,cbis-ddsm,train,benign,7339,364258130fee36790cf4589e38da9d7ff1ca553efc3b399bcfa887ace53ff396
dataset16062024/cbis-ddsm/train/is_benign_true/patientcbis-ddsm__P_01388_image10592468812315578318644345712338755961_mass970_is_benign_1.png,cbis-ddsm,train,benign,6272,031aeb5a311b740144d671cfcc50fa891c1e02220853a219869723e3ba213262
